,,200,2000,600
19/10:16:34,254.7,254.6934556,254.5930673,254.6259206
19/10:16:34,254.7,254.6935207,254.5931741,254.6261671
19/10:16:34,254.7,254.6935852,254.5932809,254.6264128
19/10:16:34,254.7,254.693649,254.5933876,254.6266577
19/10:16:34,254.7,254.6937122,254.5934941,254.6269018
19/10:16:34,254.7,254.6937748,254.5936006,254.627145
19/10:16:34,254.7,254.6938367,254.5937069,254.6273875
19/10:16:35,254.7,254.693898,254.5938132,254.6276291
19/10:16:35,254.75,254.6944563,254.5939693,254.6280363
19/10:16:43,254.75,254.6950089,254.5941252,254.6284422
19/10:16:45,254.75,254.6955561,254.594281,254.6288467
19/10:16:45,254.75,254.6960978,254.5944367,254.6292499
19/10:16:45,254.75,254.6966342,254.5945922,254.6296517
19/10:16:45,254.75,254.6971652,254.5947475,254.6300522
19/10:16:46,254.75,254.6976909,254.5949027,254.6304514
19/10:16:48,254.75,254.6982114,254.5950577,254.6308492
19/10:16:48,254.75,254.6987267,254.5952125,254.6312457
19/10:16:49,254.75,254.6992369,254.5953673,254.6316409
19/10:16:49,254.75,254.699742,254.5955218,254.6320348
19/10:16:55,254.75,254.7002421,254.5956762,254.6324273
19/10:16:58,254.75,254.7007372,254.5958305,254.6328186
19/10:17:01,254.7,254.7007298,254.5959346,254.6330422
19/10:17:02,254.75,254.7012201,254.5960886,254.6334314
19/10:17:05,254.75,254.7017055,254.5962424,254.6338193
19/10:17:05,254.75,254.702186,254.5963961,254.6342059
19/10:17:06,254.8,254.7031593,254.5965996,254.6347576
19/10:17:08,254.8,254.7041229,254.5968029,254.6353075
19/10:17:08,254.75,254.7045793,254.596956,254.6356892
19/10:17:14,254.8,254.7055288,254.5971589,254.636236
19/10:17:15,254.8,254.7064688,254.5973617,254.636781
19/10:17:16,254.8,254.7073995,254.5975642,254.6373241
19/10:17:23,254.75,254.7078234,254.5977166,254.6376991
19/10:17:27,254.75,254.708243,254.5978688,254.6380728
19/10:17:27,254.75,254.7086585,254.5980208,254.6384453
19/10:17:28,254.75,254.7090699,254.5981727,254.6388165
19/10:17:29,254.75,254.7094771,254.5983245,254.6391865
19/10:17:30,254.75,254.7098804,254.5984761,254.6395553
19/10:17:35,254.75,254.7102796,254.5986275,254.6399228
19/10:17:35,254.75,254.7106748,254.5987788,254.6402891
19/10:17:35,254.75,254.7110661,254.59893,254.6406542
19/10:17:35,254.75,254.7114535,254.599081,254.6410181
19/10:17:35,254.75,254.711837,254.5992318,254.6413808
19/10:17:35,254.75,254.7122168,254.5993825,254.6417422
19/10:17:35,254.75,254.7125927,254.5995331,254.6421025
19/10:17:35,254.75,254.7129649,254.5996835,254.6424615
19/10:17:35,254.75,254.7133334,254.5998337,254.6428194
19/10:17:35,254.75,254.7136983,254.5999838,254.6431761
19/10:17:35,254.75,254.7140595,254.6001337,254.6435316
19/10:17:37,254.75,254.7144171,254.6002835,254.6438859
19/10:17:37,254.75,254.7147712,254.6004332,254.644239
19/10:17:41,254.75,254.7151217,254.6005827,254.6445909
19/10:17:44,254.7,254.7149712,254.600682,254.6447753
19/10:17:45,254.7,254.7148223,254.6007813,254.6449591
19/10:17:50,254.75,254.7151723,254.6009304,254.6453087
19/10:17:50,254.75,254.7155188,254.6010794,254.6456571
19/10:17:50,254.7,254.7153644,254.6011783,254.6458379
19/10:17:54,254.75,254.7157091,254.601327,254.6461845
19/10:17:56,254.7,254.7155527,254.6014257,254.6463636
19/10:17:56,254.75,254.7158955,254.6015742,254.6467085
19/10:17:57,254.75,254.7162349,254.6017225,254.6470522
19/10:18:08,254.75,254.7165708,254.6018707,254.6473948
19/10:18:08,254.75,254.7169035,254.6020188,254.6477363
19/10:18:15,254.75,254.7172328,254.6021667,254.6480766
19/10:18:19,254.7,254.7170613,254.6022645,254.6482494
19/10:18:24,254.7,254.7168915,254.6023622,254.6484216
19/10:18:27,254.7,254.7167235,254.6024597,254.6485932
19/10:18:27,254.7,254.7165571,254.6025572,254.6487643
19/10:18:29,254.7,254.7163923,254.6026546,254.6489348
19/10:18:36,254.75,254.7167267,254.6028019,254.6492711
19/10:18:43,254.7,254.7165603,254.6028991,254.6494399
19/10:18:53,254.7,254.7163955,254.6029961,254.6496082
19/10:19:03,254.75,254.7167299,254.603143,254.6499423
19/10:19:07,254.75,254.7170609,254.6032898,254.6502752
19/10:19:08,254.75,254.7173887,254.6034365,254.6506071
19/10:19:08,254.75,254.7177132,254.6035829,254.6509379
19/10:19:08,254.75,254.7180344,254.6037293,254.6512675
19/10:19:08,254.75,254.7183525,254.6038755,254.6515961
19/10:19:08,254.75,254.7186674,254.6040215,254.6519235
19/10:19:08,254.75,254.7189792,254.6041674,254.6522499
19/10:19:08,254.75,254.7192878,254.6043132,254.6525752
19/10:19:08,254.75,254.7195934,254.6044588,254.6528994
19/10:19:08,254.75,254.719896,254.6046043,254.6532226
19/10:19:08,254.75,254.7201955,254.6047496,254.6535446
19/10:19:14,254.75,254.7204921,254.6048948,254.6538656
19/10:19:18,254.75,254.7207857,254.6050398,254.6541855
19/10:19:32,254.7,254.7205789,254.6051347,254.654338
19/10:19:44,254.7,254.7203741,254.6052296,254.6544899
19/10:19:47,254.7,254.7201714,254.6053243,254.6546414
19/10:19:47,254.7,254.7199707,254.6054189,254.6547923
19/10:19:47,254.7,254.719772,254.6055134,254.6549428
19/10:19:47,254.7,254.7195752,254.6056079,254.6550927
19/10:19:48,254.7,254.7193804,254.6057022,254.6552421
19/10:19:49,254.7,254.7191876,254.6057965,254.6553911
19/10:19:50,254.7,254.7189967,254.6058906,254.6555395
19/10:19:52,254.65,254.7183101,254.6059347,254.6555211
19/10:20:01,254.7,254.718128,254.6060287,254.6556691
19/10:20:05,254.7,254.7179476,254.6061227,254.6558166
19/10:20:11,254.7,254.717769,254.6062165,254.6559637
19/10:20:12,254.7,254.7175922,254.6063102,254.6561102
19/10:20:14,254.7,254.7174171,254.6064039,254.6562563
19/10:20:14,254.7,254.7172438,254.6064974,254.6564018
19/10:20:14,254.7,254.7170723,254.6065909,254.6565469
19/10:20:14,254.7,254.7169024,254.6066842,254.6566915
19/10:20:14,254.7,254.7167342,254.6067775,254.6568356
19/10:20:14,254.7,254.7165677,254.6068707,254.6569793
19/10:20:14,254.7,254.7164028,254.6069638,254.6571225
19/10:20:14,254.7,254.7162396,254.6070568,254.6572651
19/10:20:19,254.7,254.716078,254.6071497,254.6574074
19/10:20:21,254.7,254.7159181,254.6072425,254.6575491
19/10:20:35,254.7,254.7157597,254.6073352,254.6576904
19/10:20:42,254.75,254.7161004,254.6074778,254.6579975
19/10:20:56,254.7,254.7159402,254.6075702,254.6581373
19/10:21:02,254.75,254.7162791,254.6077126,254.658443
19/10:21:02,254.75,254.7166146,254.6078548,254.6587477
19/10:21:02,254.75,254.7169468,254.6079969,254.6590514
19/10:21:10,254.75,254.7172757,254.6081388,254.659354
19/10:21:13,254.75,254.7176013,254.6082806,254.6596557
19/10:21:15,254.75,254.7179237,254.6084223,254.6599563
19/10:21:15,254.75,254.7182428,254.6085638,254.660256
19/10:21:15,254.75,254.7185588,254.6087051,254.6605546
19/10:21:15,254.75,254.7188717,254.6088464,254.6608523
19/10:21:15,254.8,254.7196789,254.6090374,254.6613153
19/10:21:15,254.8,254.7204781,254.6092283,254.6617768
19/10:21:15,254.8,254.7212694,254.609419,254.6622368
19/10:21:15,254.8,254.7220528,254.6096094,254.6626953
19/10:21:15,254.75,254.7223309,254.6097498,254.6629858
19/10:21:15,254.75,254.7226062,254.6098899,254.6632754
19/10:21:15,254.75,254.7228788,254.61003,254.663564
19/10:21:15,254.75,254.7231486,254.6101699,254.6638516
19/10:21:15,254.75,254.7234158,254.6103096,254.6641383
19/10:21:15,254.75,254.7236803,254.6104493,254.664424
19/10:21:16,254.7,254.7234447,254.6105388,254.6645424
19/10:21:19,254.75,254.7237089,254.6106782,254.6648268
19/10:21:21,254.75,254.7239705,254.6108174,254.6651102
19/10:21:36,254.7,254.723732,254.6109065,254.6652263
19/10:21:44,254.75,254.7239934,254.6110456,254.6655084
19/10:21:44,254.75,254.7242522,254.6111845,254.6657896
19/10:21:44,254.75,254.7245084,254.6113232,254.6660698
19/10:21:44,254.75,254.724762,254.6114618,254.6663491
19/10:21:44,254.75,254.7250131,254.6116003,254.6666275
19/10:21:44,254.75,254.7252618,254.6117386,254.666905
19/10:21:44,254.75,254.7255079,254.6118768,254.6671815
19/10:21:44,254.75,254.7257516,254.6120149,254.6674571
19/10:21:44,254.75,254.7259929,254.6121528,254.6677318
19/10:21:49,254.75,254.7262318,254.6122906,254.6680055
19/10:21:49,254.75,254.7264683,254.6124282,254.6682784
19/10:21:49,254.75,254.7267024,254.6125657,254.6685504
19/10:21:49,254.75,254.7269342,254.6127031,254.6688214
19/10:21:50,254.75,254.7271637,254.6128403,254.6690916
19/10:21:50,254.75,254.727391,254.6129774,254.6693608
19/10:21:50,254.75,254.7276159,254.6131143,254.6696291
19/10:21:50,254.75,254.7278387,254.6132512,254.6698966
19/10:21:51,254.7,254.7275617,254.6133379,254.6699968
19/10:21:54,254.75,254.7277849,254.6134745,254.670263
19/10:21:55,254.75,254.728006,254.6136109,254.6705284
19/10:21:57,254.75,254.7282248,254.6137472,254.6707928
19/10:21:58,254.75,254.7284415,254.6138834,254.6710564
19/10:21:59,254.75,254.728656,254.6140195,254.6713191
19/10:22:05,254.75,254.7288684,254.6141554,254.671581
19/10:22:05,254.75,254.7290786,254.6142912,254.6718419
19/10:22:12,254.7,254.7287893,254.6143768,254.6719356
19/10:22:20,254.7,254.7285028,254.6144624,254.672029
19/10:22:23,254.75,254.7287167,254.6145979,254.6722885
19/10:22:24,254.75,254.7289285,254.6147332,254.6725471
19/10:22:25,254.7,254.7286407,254.6148184,254.6726384
19/10:22:25,254.75,254.7288532,254.6149535,254.6728959
19/10:22:28,254.75,254.7290636,254.6150885,254.6731525
19/10:22:29,254.75,254.7292719,254.6152234,254.6734082
19/10:22:31,254.65,254.7284832,254.6152581,254.6733303
19/10:22:31,254.65,254.7277022,254.6152928,254.6732527
19/10:22:31,254.7,254.7274266,254.6153775,254.6733417
19/10:22:31,254.7,254.7271537,254.6154621,254.6734304
19/10:22:38,254.65,254.726386,254.6154966,254.6733524
19/10:22:40,254.7,254.7261234,254.6155811,254.6734411
19/10:22:46,254.7,254.7258635,254.6156655,254.6735295
19/10:22:47,254.65,254.7251086,254.6156998,254.6734512
19/10:22:48,254.65,254.7243613,254.6157341,254.6733731
19/10:22:48,254.7,254.7241189,254.6158183,254.6734618
19/10:23:00,254.65,254.7233814,254.6158524,254.6733837
19/10:23:01,254.7,254.7231487,254.6159365,254.6734723
19/10:23:03,254.7,254.7229184,254.6160206,254.6735605
19/10:23:08,254.65,254.7221929,254.6160545,254.6734821
19/10:23:17,254.7,254.721972,254.6161384,254.6735704
19/10:23:17,254.7,254.7217534,254.6162223,254.6736583
19/10:23:18,254.7,254.721537,254.616306,254.673746
19/10:23:20,254.7,254.7213227,254.6163896,254.6738333
19/10:23:25,254.65,254.720613,254.6164232,254.673754
19/10:23:28,254.65,254.7199104,254.6164568,254.673675
19/10:23:30,254.65,254.7192147,254.6164903,254.6735962
19/10:23:41,254.65,254.718526,254.6165238,254.6735177
19/10:23:41,254.65,254.7178442,254.6165573,254.6734394
19/10:23:41,254.65,254.7171691,254.6165907,254.6733614
19/10:23:42,254.65,254.7165008,254.6166241,254.6732837
19/10:23:43,254.65,254.7158391,254.6166575,254.6732062
19/10:23:45,254.65,254.7151839,254.6166908,254.673129
19/10:23:45,254.65,254.7145354,254.6167241,254.673052
19/10:23:45,254.65,254.7138932,254.6167573,254.6729753
19/10:23:46,254.65,254.7132575,254.6167906,254.6728988
19/10:23:46,254.65,254.712628,254.6168237,254.6728226
19/10:23:46,254.65,254.7120049,254.6168569,254.6727467
19/10:23:47,254.65,254.7113879,254.61689,254.672671
19/10:23:48,254.65,254.7107771,254.6169231,254.6725955
19/10:23:48,254.65,254.7101723,254.6169562,254.6725203
19/10:23:49,254.65,254.7095736,254.6169892,254.6724454
19/10:23:49,254.65,254.7089808,254.6170222,254.6723707
19/10:23:49,254.65,254.708394,254.6170552,254.6722963
19/10:23:49,254.65,254.7078129,254.6170881,254.6722221
19/10:23:50,254.65,254.7072377,254.617121,254.6721481
19/10:23:50,254.65,254.7066681,254.6171539,254.6720744
19/10:23:51,254.6,254.7056068,254.6171367,254.6718346
19/10:23:52,254.65,254.7050535,254.6171696,254.6717619
19/10:24:02,254.65,254.7045057,254.6172024,254.6716895
19/10:24:05,254.65,254.7039633,254.6172352,254.6716173
19/10:24:05,254.65,254.7034264,254.6172679,254.6715454
19/10:24:05,254.65,254.7028948,254.6173006,254.6714737
19/10:24:05,254.65,254.7023684,254.6173333,254.6714022
19/10:24:05,254.65,254.7018474,254.617366,254.671331
19/10:24:05,254.65,254.7013315,254.6173986,254.67126
19/10:24:05,254.65,254.7008207,254.6174312,254.6711893
19/10:24:06,254.65,254.700315,254.6174637,254.6711187
19/10:24:08,254.65,254.6998144,254.6174962,254.6710485
19/10:24:08,254.65,254.6993187,254.6175287,254.6709784
19/10:24:09,254.65,254.698828,254.6175612,254.6709086
19/10:24:11,254.65,254.6983421,254.6175936,254.670839
19/10:24:11,254.65,254.6978611,254.617626,254.6707697
19/10:24:11,254.65,254.6973849,254.6176583,254.6707006
19/10:24:13,254.6,254.6964159,254.6176407,254.6704653
19/10:24:19,254.65,254.695954,254.617673,254.6703972
19/10:24:34,254.6,254.6949993,254.6176554,254.6701629
19/10:24:40,254.6,254.694054,254.6176377,254.6699294
19/10:24:40,254.6,254.6931181,254.6176201,254.6696967
19/10:24:40,254.6,254.6921916,254.6176025,254.6694648
19/10:24:40,254.6,254.6912743,254.6175849,254.6692336
19/10:24:40,254.6,254.6903661,254.6175673,254.6690032
19/10:24:40,254.6,254.6894669,254.6175498,254.6687736
19/10:24:49,254.65,254.6890742,254.6175822,254.6687111
19/10:24:55,254.6,254.6881879,254.6175646,254.6684825
19/10:24:55,254.6,254.6873104,254.6175471,254.6682546
19/10:24:57,254.6,254.6864416,254.6175295,254.6680274
19/10:25:00,254.6,254.6855815,254.617512,254.6678011
19/10:25:03,254.6,254.68473,254.6174945,254.6675754
19/10:25:05,254.6,254.6838869,254.617477,254.6673505
19/10:25:05,254.6,254.6830522,254.6174595,254.6671264
19/10:25:05,254.6,254.6822258,254.6174421,254.666903
19/10:25:05,254.6,254.6814076,254.6174247,254.6666804
19/10:25:05,254.6,254.6805976,254.6174072,254.6664585
19/10:25:05,254.6,254.6797956,254.6173898,254.6662373
19/10:25:05,254.6,254.6790016,254.6173725,254.6660169
19/10:25:05,254.6,254.6782156,254.6173551,254.6657972
19/10:25:05,254.6,254.6774373,254.6173378,254.6655783
19/10:25:05,254.6,254.6766668,254.6173204,254.66536
19/10:25:05,254.6,254.6759039,254.6173031,254.6651425
19/10:25:05,254.6,254.6751487,254.6172858,254.6649258
19/10:25:05,254.6,254.6744009,254.6172685,254.6647097
19/10:25:05,254.6,254.6736606,254.6172513,254.6644944
19/10:25:05,254.6,254.6729277,254.617234,254.6642797
19/10:25:05,254.6,254.672202,254.6172168,254.6640658
19/10:25:06,254.6,254.6714836,254.6171996,254.6638526
19/10:25:06,254.6,254.6707723,254.6171824,254.6636401
19/10:25:07,254.6,254.6700681,254.6171652,254.6634284
19/10:25:09,254.6,254.6693709,254.6171481,254.6632173
19/10:25:10,254.6,254.6686807,254.6171309,254.6630069
19/10:25:11,254.6,254.6679973,254.6171138,254.6627972
19/10:25:12,254.55,254.6668232,254.6170467,254.6624219
19/10:25:12,254.55,254.6656607,254.6169797,254.6620477
19/10:25:14,254.6,254.6650074,254.6169628,254.6618413
19/10:25:15,254.55,254.663863,254.6168958,254.6614691
19/10:25:22,254.55,254.6627301,254.616829,254.6610981
19/10:25:24,254.55,254.6616084,254.6167622,254.6607284
19/10:25:25,254.5,254.6600003,254.6166455,254.6601936
19/10:25:25,254.5,254.6584083,254.6165289,254.6596605
19/10:25:25,254.5,254.6568321,254.6164124,254.6591292
19/10:25:26,254.5,254.6552716,254.6162961,254.6585996
19/10:25:28,254.5,254.6537266,254.6161798,254.6580718
19/10:25:32,254.5,254.652197,254.6160637,254.6575458
19/10:25:35,254.5,254.6506826,254.6159477,254.6570215
19/10:25:37,254.5,254.6491832,254.6158318,254.656499
19/10:25:47,254.5,254.6476988,254.615716,254.6559782
19/10:25:47,254.5,254.6462292,254.6156004,254.6554591
19/10:25:49,254.5,254.6447742,254.6154848,254.6549418
19/10:25:51,254.5,254.6433336,254.6153694,254.6544262
19/10:25:52,254.5,254.6419074,254.6152541,254.6539123
19/10:25:57,254.5,254.6404954,254.6151389,254.6534001
19/10:26:01,254.5,254.6390975,254.6150238,254.6528896
19/10:26:08,254.5,254.6377134,254.6149088,254.6523808
19/10:26:08,254.5,254.6363431,254.614794,254.6518737
19/10:26:10,254.5,254.6349865,254.6146793,254.6513683
19/10:26:12,254.5,254.6336433,254.6145646,254.6508646
19/10:26:19,254.5,254.6323135,254.6144501,254.6503626
19/10:26:21,254.55,254.6314945,254.6143857,254.6500286
19/10:26:23,254.55,254.6306836,254.6143214,254.6496957
19/10:26:25,254.55,254.6298808,254.6142571,254.6493639
19/10:26:26,254.6,254.6295835,254.6142428,254.6491997
19/10:26:26,254.6,254.6292891,254.6142286,254.6490359
19/10:26:26,254.55,254.6285002,254.6141644,254.6487064
19/10:26:26,254.55,254.6277191,254.6141002,254.6483779
19/10:26:26,254.55,254.6269457,254.6140362,254.6480505
19/10:26:26,254.55,254.6261801,254.6139722,254.6477242
19/10:26:26,254.55,254.6254221,254.6139082,254.647399
19/10:26:26,254.55,254.6246716,254.6138444,254.6470749
19/10:26:35,254.6,254.6244261,254.6138305,254.6469182
19/10:26:38,254.6,254.6241831,254.6138167,254.6467621
19/10:26:40,254.55,254.623445,254.6137529,254.6464401
19/10:26:40,254.55,254.6227142,254.6136892,254.6461192
19/10:26:42,254.6,254.6224881,254.6136755,254.6459657
19/10:26:42,254.6,254.6222644,254.6136618,254.6458127
19/10:26:43,254.6,254.6220428,254.6136482,254.6456603
19/10:26:44,254.55,254.621326,254.6135846,254.6453419
19/10:26:45,254.6,254.6211138,254.613571,254.645191
19/10:26:45,254.6,254.6209037,254.6135574,254.6450407
19/10:26:46,254.55,254.6201982,254.6134939,254.6447244
19/10:26:46,254.6,254.6199972,254.6134804,254.6445755
19/10:26:46,254.6,254.6197982,254.6134669,254.6444272
19/10:26:46,254.55,254.6191037,254.6134035,254.644113
19/10:26:47,254.55,254.6184161,254.6133401,254.6437998
19/10:26:48,254.6,254.6182329,254.6133268,254.643654
19/10:26:48,254.6,254.6180515,254.6133135,254.6435088
19/10:26:51,254.65,254.6183694,254.6133501,254.6435304
19/10:26:52,254.65,254.6186841,254.6133868,254.6435519
19/10:26:52,254.65,254.6189957,254.6134234,254.6435734
19/10:26:56,254.65,254.6193042,254.6134599,254.6435947
19/10:27:04,254.6,254.6191121,254.6134465,254.6434497
19/10:27:04,254.6,254.618922,254.613433,254.6433051
19/10:27:04,254.6,254.6187337,254.6134196,254.643161
19/10:27:04,254.6,254.6185473,254.6134062,254.6430173
19/10:27:04,254.6,254.6183627,254.6133928,254.6428742
19/10:27:04,254.6,254.61818,254.6133794,254.6427315
19/10:27:06,254.6,254.6179991,254.613366,254.6425893
19/10:27:08,254.55,254.6173225,254.6133027,254.6422812
19/10:27:12,254.6,254.6171501,254.6132894,254.6421405
19/10:27:12,254.6,254.6169795,254.6132761,254.6420002
19/10:27:12,254.6,254.6168105,254.6132629,254.6418605
19/10:27:12,254.6,254.6166433,254.6132496,254.6417212
19/10:27:12,254.6,254.6164777,254.6132364,254.6415823
19/10:27:12,254.6,254.6163137,254.6132231,254.641444
19/10:27:12,254.6,254.6161514,254.6132099,254.641306
19/10:27:13,254.6,254.6159907,254.6131967,254.6411686
19/10:27:13,254.6,254.6158316,254.6131835,254.6410316
19/10:27:13,254.6,254.615674,254.6131703,254.640895
19/10:27:13,254.6,254.6155181,254.6131572,254.640759
19/10:27:13,254.6,254.6153637,254.613144,254.6406233
19/10:27:14,254.6,254.6152108,254.6131309,254.6404881
19/10:27:15,254.6,254.6150594,254.6131178,254.6403534
19/10:27:15,254.6,254.6149096,254.6131047,254.6402191
19/10:27:15,254.6,254.6147612,254.6130916,254.6400853
19/10:27:15,254.6,254.6146144,254.6130785,254.6399519
