시간,시가,고가,저가,종가,200,400,600,800,1000,1200
27/14:48:00,271.9,271.9,271.9,271.9,271.81,271.69,271.61,271.64,271.67,271.67
27/14:48:00,271.9,271.9,271.9,271.9,271.81,271.69,271.61,271.64,271.67,271.67
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.69,271.61,271.64,271.67,271.67
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.61,271.64,271.67,271.67
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.61,271.64,271.67,271.67
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.61,271.64,271.67,271.66
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.61,271.64,271.67,271.66
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.61,271.64,271.67,271.66
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.61,271.64,271.67,271.66
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.6,271.64,271.67,271.66
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.6,271.64,271.67,271.66
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.6,271.64,271.66,271.66
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.68,271.6,271.64,271.66,271.66
27/14:48:00,271.85,271.85,271.85,271.85,271.8,271.67,271.6,271.64,271.66,271.66
27/14:48:04,271.9,271.9,271.9,271.9,271.81,271.69,271.61,271.64,271.67,271.67
27/14:48:04,271.9,271.9,271.9,271.9,271.81,271.69,271.61,271.64,271.67,271.67
27/14:48:04,271.9,271.9,271.9,271.9,271.81,271.69,271.61,271.64,271.67,271.67
27/14:48:04,271.9,271.9,271.9,271.9,271.81,271.69,271.61,271.64,271.67,271.67
27/14:48:06,271.9,271.9,271.9,271.9,271.82,271.7,271.61,271.64,271.67,271.67
27/14:48:06,271.9,271.9,271.9,271.9,271.81,271.7,271.61,271.64,271.67,271.67
27/14:48:07,271.9,271.9,271.9,271.9,271.82,271.7,271.62,271.64,271.67,271.67
27/14:48:09,271.85,271.85,271.85,271.85,271.82,271.7,271.62,271.64,271.67,271.67
27/14:48:09,271.85,271.85,271.85,271.85,271.82,271.7,271.62,271.64,271.67,271.67
27/14:48:10,271.9,271.9,271.9,271.9,271.82,271.7,271.62,271.64,271.67,271.67
27/14:48:11,271.9,271.9,271.9,271.9,271.82,271.7,271.62,271.64,271.67,271.67
27/14:48:12,271.9,271.9,271.9,271.9,271.83,271.71,271.62,271.64,271.67,271.67
27/14:48:12,271.9,271.9,271.9,271.9,271.82,271.71,271.62,271.64,271.67,271.67
27/14:48:12,271.9,271.9,271.9,271.9,271.82,271.71,271.62,271.64,271.67,271.67
27/14:48:12,271.9,271.9,271.9,271.9,271.82,271.7,271.62,271.64,271.67,271.67
27/14:48:12,271.9,271.9,271.9,271.9,271.82,271.7,271.62,271.64,271.67,271.67
27/14:48:12,271.9,271.9,271.9,271.9,271.82,271.7,271.62,271.64,271.67,271.67
27/14:48:16,271.9,271.9,271.9,271.9,271.83,271.71,271.62,271.64,271.67,271.67
27/14:48:16,271.9,271.9,271.9,271.9,271.83,271.71,271.62,271.64,271.67,271.67
27/14:48:18,271.9,271.9,271.9,271.9,271.83,271.71,271.62,271.64,271.67,271.67
27/14:48:21,271.85,271.85,271.85,271.85,271.83,271.71,271.62,271.64,271.67,271.67
27/14:48:22,271.85,271.85,271.85,271.85,271.83,271.71,271.63,271.64,271.67,271.67
27/14:48:23,271.85,271.85,271.85,271.85,271.83,271.71,271.63,271.64,271.67,271.67
27/14:48:25,271.85,271.85,271.85,271.85,271.83,271.71,271.63,271.64,271.67,271.67
27/14:48:28,271.85,271.85,271.85,271.85,271.83,271.72,271.63,271.64,271.67,271.67
27/14:48:32,271.85,271.85,271.85,271.85,271.83,271.72,271.63,271.64,271.67,271.67
27/14:48:33,271.85,271.85,271.85,271.85,271.83,271.72,271.63,271.64,271.67,271.67
27/14:48:33,271.9,271.9,271.9,271.9,271.83,271.72,271.63,271.64,271.67,271.67
27/14:48:34,271.9,271.9,271.9,271.9,271.85,271.74,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.85,271.74,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.85,271.74,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.74,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.73,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.73,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.73,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.73,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.73,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.73,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.73,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.73,271.64,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.73,271.63,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.72,271.63,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.72,271.63,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.72,271.63,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.72,271.63,271.64,271.67,271.68
27/14:48:34,271.9,271.9,271.9,271.9,271.84,271.72,271.63,271.64,271.67,271.67
27/14:48:34,271.9,271.9,271.9,271.9,271.83,271.72,271.63,271.64,271.67,271.67
27/14:48:36,271.9,271.9,271.9,271.9,271.85,271.74,271.64,271.64,271.67,271.68
27/14:48:37,271.9,271.9,271.9,271.9,271.85,271.75,271.65,271.65,271.67,271.68
27/14:48:37,271.9,271.9,271.9,271.9,271.85,271.74,271.65,271.65,271.67,271.68
27/14:48:37,271.9,271.9,271.9,271.9,271.85,271.74,271.65,271.65,271.67,271.68
27/14:48:37,271.9,271.9,271.9,271.9,271.85,271.74,271.65,271.64,271.67,271.68
27/14:48:37,271.9,271.9,271.9,271.9,271.85,271.74,271.65,271.64,271.67,271.68
27/14:48:38,271.9,271.9,271.9,271.9,271.85,271.75,271.65,271.65,271.67,271.68
27/14:48:38,271.9,271.9,271.9,271.9,271.85,271.75,271.65,271.65,271.67,271.68
27/14:48:40,271.9,271.9,271.9,271.9,271.85,271.75,271.65,271.65,271.67,271.68
27/14:48:40,271.9,271.9,271.9,271.9,271.85,271.75,271.65,271.65,271.67,271.68
27/14:48:41,271.9,271.9,271.9,271.9,271.85,271.75,271.65,271.65,271.67,271.68
27/14:48:42,271.9,271.9,271.9,271.9,271.85,271.75,271.65,271.65,271.67,271.68
27/14:48:42,271.9,271.9,271.9,271.9,271.85,271.75,271.65,271.65,271.67,271.68
27/14:48:43,271.9,271.9,271.9,271.9,271.85,271.75,271.65,271.65,271.67,271.68
27/14:48:45,271.9,271.9,271.9,271.9,271.85,271.76,271.66,271.65,271.67,271.68
27/14:48:46,271.9,271.9,271.9,271.9,271.85,271.76,271.66,271.65,271.67,271.68
27/14:48:47,271.9,271.9,271.9,271.9,271.85,271.76,271.66,271.65,271.67,271.68
27/14:48:47,271.9,271.9,271.9,271.9,271.85,271.76,271.66,271.65,271.67,271.68
27/14:48:52,271.9,271.9,271.9,271.9,271.86,271.76,271.66,271.65,271.67,271.69
27/14:48:52,271.9,271.9,271.9,271.9,271.86,271.76,271.66,271.65,271.67,271.69
27/14:48:54,271.9,271.9,271.9,271.9,271.86,271.76,271.66,271.65,271.67,271.69
27/14:48:55,271.9,271.9,271.9,271.9,271.86,271.77,271.66,271.65,271.67,271.69
27/14:48:55,271.9,271.9,271.9,271.9,271.86,271.76,271.66,271.65,271.67,271.69
27/14:48:55,271.9,271.9,271.9,271.9,271.86,271.76,271.66,271.65,271.67,271.69
27/14:48:55,271.9,271.9,271.9,271.9,271.86,271.76,271.66,271.65,271.67,271.69
27/14:48:56,271.9,271.9,271.9,271.9,271.86,271.77,271.66,271.65,271.67,271.69
27/14:48:57,271.9,271.9,271.9,271.9,271.86,271.77,271.67,271.65,271.67,271.69
27/14:48:57,271.9,271.9,271.9,271.9,271.86,271.77,271.67,271.65,271.67,271.69
27/14:48:57,271.9,271.9,271.9,271.9,271.86,271.77,271.67,271.65,271.67,271.69
27/14:48:57,271.9,271.9,271.9,271.9,271.86,271.77,271.67,271.65,271.67,271.69
27/14:48:57,271.9,271.9,271.9,271.9,271.86,271.77,271.67,271.65,271.67,271.69
27/14:48:57,271.9,271.9,271.9,271.9,271.86,271.77,271.66,271.65,271.67,271.69
27/14:48:58,271.9,271.9,271.9,271.9,271.86,271.77,271.67,271.65,271.67,271.69
27/14:49:01,271.9,271.9,271.9,271.9,271.86,271.77,271.67,271.65,271.67,271.69
27/14:49:02,271.95,271.95,271.95,271.95,271.87,271.78,271.67,271.65,271.68,271.69
27/14:49:02,271.95,271.95,271.95,271.95,271.86,271.78,271.67,271.65,271.67,271.69
27/14:49:02,271.95,271.95,271.95,271.95,271.86,271.78,271.67,271.65,271.67,271.69
27/14:49:02,271.95,271.95,271.95,271.95,271.86,271.78,271.67,271.65,271.67,271.69
27/14:49:08,271.95,271.95,271.95,271.95,271.87,271.78,271.67,271.65,271.68,271.69
27/14:49:11,271.95,271.95,271.95,271.95,271.87,271.79,271.68,271.65,271.68,271.69
27/14:49:11,271.95,271.95,271.95,271.95,271.87,271.79,271.68,271.65,271.68,271.69
27/14:49:11,271.95,271.95,271.95,271.95,271.87,271.79,271.68,271.65,271.68,271.69
27/14:49:11,271.95,271.95,271.95,271.95,271.87,271.79,271.68,271.65,271.68,271.69
27/14:49:11,271.95,271.95,271.95,271.95,271.87,271.78,271.68,271.65,271.68,271.69
27/14:49:11,271.95,271.95,271.95,271.95,271.87,271.78,271.68,271.65,271.68,271.69
27/14:49:11,271.95,271.95,271.95,271.95,271.87,271.78,271.68,271.65,271.68,271.69
27/14:49:11,271.95,271.95,271.95,271.95,271.87,271.78,271.67,271.65,271.68,271.69
27/14:49:12,271.95,271.95,271.95,271.95,271.87,271.79,271.68,271.65,271.68,271.69
27/14:49:12,271.95,271.95,271.95,271.95,271.87,271.79,271.68,271.65,271.68,271.69
27/14:49:13,271.95,271.95,271.95,271.95,271.87,271.79,271.68,271.65,271.68,271.69
27/14:49:14,271.95,271.95,271.95,271.95,271.87,271.79,271.68,271.65,271.68,271.69
27/14:49:15,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.66,271.68,271.69
27/14:49:15,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.65,271.68,271.69
27/14:49:15,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.65,271.68,271.69
27/14:49:15,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.65,271.68,271.69
27/14:49:15,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.65,271.68,271.69
27/14:49:15,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.65,271.68,271.69
27/14:49:15,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.65,271.68,271.69
27/14:49:15,271.95,271.95,271.95,271.95,271.88,271.79,271.69,271.65,271.68,271.69
27/14:49:15,271.95,271.95,271.95,271.95,271.88,271.79,271.68,271.65,271.68,271.69
27/14:49:16,271.95,271.95,271.95,271.95,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.88,271.81,271.69,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.66,271.68,271.7
27/14:49:16,271.95,271.95,271.95,271.95,271.88,271.8,271.69,271.66,271.68,271.69
27/14:49:17,271.95,271.95,271.95,271.95,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:17,272,272,272,272,271.89,271.81,271.7,271.66,271.68,271.7
27/14:49:18,271.95,271.95,271.95,271.95,271.89,271.82,271.71,271.66,271.68,271.7
27/14:49:18,272,272,272,272,271.89,271.82,271.7,271.66,271.68,271.7
27/14:49:18,271.95,271.95,271.95,271.95,271.89,271.82,271.7,271.66,271.68,271.7
27/14:49:20,272,272,272,272,271.9,271.82,271.71,271.66,271.68,271.7
27/14:49:20,272,272,272,272,271.9,271.82,271.71,271.66,271.68,271.7
27/14:49:21,272,272,272,272,271.92,271.84,271.73,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.92,271.84,271.73,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.92,271.84,271.73,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.92,271.84,271.73,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.84,271.73,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.84,271.73,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.84,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.84,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.83,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.83,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.83,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.83,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.83,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.83,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.83,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.83,271.72,271.67,271.69,271.7
27/14:49:21,272,272,272,272,271.91,271.83,271.72,271.66,271.69,271.7
27/14:49:21,272,272,272,272,271.9,271.83,271.71,271.66,271.69,271.7
27/14:49:21,272,272,272,272,271.9,271.83,271.71,271.66,271.69,271.7
27/14:49:21,272,272,272,272,271.9,271.83,271.71,271.66,271.69,271.7
27/14:49:21,272,272,272,272,271.9,271.82,271.71,271.66,271.69,271.7
27/14:49:21,272,272,272,272,271.9,271.82,271.71,271.66,271.69,271.7
27/14:49:21,272,272,272,272,271.9,271.82,271.71,271.66,271.68,271.7
27/14:49:21,272,272,272,272,271.9,271.82,271.71,271.66,271.68,271.7
27/14:49:21,272,272,272,272,271.9,271.82,271.71,271.66,271.68,271.7
27/14:49:22,272,272,272,272,271.92,271.84,271.73,271.67,271.69,271.7
27/14:49:23,272,272,272,272,271.92,271.84,271.73,271.67,271.69,271.7
27/14:49:23,272,272,272,272,271.92,271.84,271.73,271.67,271.69,271.7
27/14:49:24,272,272,272,272,271.92,271.85,271.74,271.67,271.69,271.7
27/14:49:24,272,272,272,272,271.92,271.84,271.73,271.67,271.69,271.7
27/14:49:24,271.95,271.95,271.95,271.95,271.92,271.84,271.73,271.67,271.69,271.7
27/14:49:25,272,272,272,272,271.92,271.85,271.74,271.67,271.69,271.7
27/14:49:26,272,272,272,272,271.92,271.85,271.74,271.68,271.69,271.71
27/14:49:26,272,272,272,272,271.92,271.85,271.74,271.68,271.69,271.71
27/14:49:26,272,272,272,272,271.92,271.85,271.74,271.67,271.69,271.7
27/14:49:27,272,272,272,272,271.93,271.86,271.75,271.68,271.7,271.71
27/14:49:27,272,272,272,272,271.93,271.86,271.75,271.68,271.7,271.71
27/14:49:27,272,272,272,272,271.93,271.86,271.75,271.68,271.7,271.71
27/14:49:27,272,272,272,272,271.93,271.86,271.75,271.68,271.7,271.71
27/14:49:27,272,272,272,272,271.93,271.86,271.75,271.68,271.69,271.71
27/14:49:27,272.05,272.05,272.05,272.05,271.93,271.85,271.75,271.68,271.69,271.71
27/14:49:27,272,272,272,272,271.93,271.85,271.75,271.68,271.69,271.71
27/14:49:27,272,272,272,272,271.92,271.85,271.74,271.68,271.69,271.71
27/14:49:27,272,272,272,272,271.92,271.85,271.74,271.68,271.69,271.71
27/14:49:27,272,272,272,272,271.92,271.85,271.74,271.68,271.69,271.71
27/14:49:27,272,272,272,272,271.92,271.85,271.74,271.68,271.69,271.71
27/14:49:27,272,272,272,272,271.92,271.85,271.74,271.68,271.69,271.71
27/14:49:27,272,272,272,272,271.92,271.85,271.74,271.68,271.69,271.71
27/14:49:28,272,272,272,272,271.93,271.86,271.76,271.68,271.7,271.71
27/14:49:28,272,272,272,272,271.93,271.86,271.75,271.68,271.7,271.71
27/14:49:28,272,272,272,272,271.93,271.86,271.75,271.68,271.7,271.71
27/14:49:28,272,272,272,272,271.93,271.86,271.75,271.68,271.7,271.71
27/14:49:29,272,272,272,272,271.93,271.86,271.76,271.68,271.7,271.71
27/14:49:30,272,272,272,272,271.93,271.86,271.76,271.69,271.7,271.71
27/14:49:30,272,272,272,272,271.93,271.86,271.76,271.68,271.7,271.71
27/14:49:30,272,272,272,272,271.93,271.86,271.76,271.68,271.7,271.71
27/14:49:31,272,272,272,272,271.94,271.87,271.76,271.69,271.7,271.71
27/14:49:31,272,272,272,272,271.94,271.86,271.76,271.69,271.7,271.71
27/14:49:34,272,272,272,272,271.94,271.87,271.77,271.69,271.7,271.71
27/14:49:34,272,272,272,272,271.94,271.87,271.77,271.69,271.7,271.71
27/14:49:34,272,272,272,272,271.94,271.87,271.77,271.69,271.7,271.71
27/14:49:34,272,272,272,272,271.94,271.87,271.77,271.69,271.7,271.71
27/14:49:34,272,272,272,272,271.94,271.87,271.77,271.69,271.7,271.71
27/14:49:34,272,272,272,272,271.94,271.87,271.76,271.69,271.7,271.71
27/14:49:34,272,272,272,272,271.94,271.87,271.76,271.69,271.7,271.71
27/14:49:34,272,272,272,272,271.94,271.87,271.76,271.69,271.7,271.71
27/14:49:34,272,272,272,272,271.94,271.87,271.76,271.69,271.7,271.71
27/14:49:35,272,272,272,272,271.95,271.87,271.77,271.69,271.7,271.71
27/14:49:35,272,272,272,272,271.94,271.87,271.77,271.69,271.7,271.71
27/14:49:35,272,272,272,272,271.94,271.87,271.77,271.69,271.7,271.71
27/14:49:36,272.05,272.05,272.05,272.05,271.95,271.88,271.77,271.69,271.7,271.71
27/14:49:36,272.05,272.05,272.05,272.05,271.95,271.88,271.77,271.69,271.7,271.71
27/14:49:37,272.05,272.05,272.05,272.05,271.95,271.88,271.78,271.7,271.7,271.71
27/14:49:37,272.05,272.05,272.05,272.05,271.95,271.88,271.78,271.7,271.7,271.71
27/14:49:37,272.05,272.05,272.05,272.05,271.95,271.88,271.77,271.69,271.7,271.71
27/14:49:38,272,272,272,272,271.95,271.88,271.78,271.7,271.7,271.71
27/14:49:39,272.1,272.1,272.1,272.1,271.96,271.89,271.79,271.71,271.71,271.72
27/14:49:39,272.1,272.1,272.1,272.1,271.96,271.89,271.79,271.71,271.71,271.72
27/14:49:39,272.1,272.1,272.1,272.1,271.96,271.89,271.79,271.71,271.7,271.72
27/14:49:39,272.1,272.1,272.1,272.1,271.96,271.89,271.79,271.7,271.7,271.72
27/14:49:39,272.1,272.1,272.1,272.1,271.96,271.89,271.79,271.7,271.7,271.72
27/14:49:39,272.05,272.05,272.05,272.05,271.96,271.89,271.79,271.7,271.7,271.72
27/14:49:39,272.1,272.1,272.1,272.1,271.96,271.89,271.79,271.7,271.7,271.72
27/14:49:39,272.1,272.1,272.1,272.1,271.96,271.89,271.79,271.7,271.7,271.71
27/14:49:39,272.1,272.1,272.1,272.1,271.96,271.89,271.78,271.7,271.7,271.71
27/14:49:39,272.1,272.1,272.1,272.1,271.95,271.88,271.78,271.7,271.7,271.71
27/14:49:39,272.1,272.1,272.1,272.1,271.95,271.88,271.78,271.7,271.7,271.71
27/14:49:39,272.1,272.1,272.1,272.1,271.95,271.88,271.78,271.7,271.7,271.71
27/14:49:39,272.05,272.05,272.05,272.05,271.95,271.88,271.78,271.7,271.7,271.71
27/14:49:39,272.05,272.05,272.05,272.05,271.95,271.88,271.78,271.7,271.7,271.71
27/14:49:40,272.1,272.1,272.1,272.1,271.99,271.91,271.81,271.72,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.99,271.91,271.81,271.72,271.71,271.72
27/14:49:40,272.15,272.15,272.15,272.15,271.99,271.91,271.81,271.72,271.71,271.72
27/14:49:40,272.15,272.15,272.15,272.15,271.98,271.91,271.81,271.72,271.71,271.72
27/14:49:40,272.15,272.15,272.15,272.15,271.98,271.91,271.81,271.72,271.71,271.72
27/14:49:40,272.15,272.15,272.15,272.15,271.98,271.91,271.81,271.72,271.71,271.72
27/14:49:40,272.15,272.15,272.15,272.15,271.98,271.91,271.81,271.72,271.71,271.72
27/14:49:40,272.15,272.15,272.15,272.15,271.98,271.91,271.81,271.72,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.98,271.91,271.81,271.72,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.98,271.91,271.8,271.72,271.71,271.72
27/14:49:40,272.15,272.15,272.15,272.15,271.98,271.9,271.8,271.72,271.71,271.72
27/14:49:40,272.15,272.15,272.15,272.15,271.98,271.9,271.8,271.71,271.71,271.72
27/14:49:40,272.15,272.15,272.15,272.15,271.97,271.9,271.8,271.71,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.97,271.9,271.8,271.71,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.97,271.9,271.8,271.71,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.97,271.9,271.8,271.71,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.97,271.9,271.8,271.71,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.97,271.9,271.8,271.71,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.97,271.9,271.8,271.71,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.96,271.9,271.79,271.71,271.71,271.72
27/14:49:40,272.1,272.1,272.1,272.1,271.96,271.89,271.79,271.71,271.71,271.72
27/14:49:41,272.1,272.1,272.1,272.1,271.99,271.92,271.82,271.73,271.71,271.72
27/14:49:41,272.1,272.1,272.1,272.1,271.99,271.92,271.82,271.73,271.71,271.72
27/14:49:41,272.1,272.1,272.1,272.1,271.99,271.92,271.82,271.73,271.71,271.72
27/14:49:41,272.1,272.1,272.1,272.1,271.99,271.92,271.82,271.73,271.71,271.72
27/14:49:42,272.15,272.15,272.15,272.15,272,271.93,271.83,271.74,271.72,271.73
27/14:49:42,272.15,272.15,272.15,272.15,272,271.92,271.83,271.73,271.72,271.73
27/14:49:42,272.1,272.1,272.1,272.1,272,271.92,271.83,271.73,271.72,271.73
27/14:49:42,272.15,272.15,272.15,272.15,272,271.92,271.83,271.73,271.72,271.72
27/14:49:42,272.15,272.15,272.15,272.15,272,271.92,271.82,271.73,271.72,271.72
27/14:49:42,272.15,272.15,272.15,272.15,272,271.92,271.82,271.73,271.71,271.72
27/14:49:42,272.15,272.15,272.15,272.15,272,271.92,271.82,271.73,271.71,271.72
27/14:49:42,272.15,272.15,272.15,272.15,271.99,271.92,271.82,271.73,271.71,271.72
27/14:49:42,272.15,272.15,272.15,272.15,271.99,271.92,271.82,271.73,271.71,271.72
27/14:49:43,272.1,272.1,272.1,272.1,272.01,271.93,271.83,271.74,271.72,271.73
27/14:49:43,272.15,272.15,272.15,272.15,272,271.93,271.83,271.74,271.72,271.73
27/14:49:44,272.15,272.15,272.15,272.15,272.01,271.93,271.83,271.74,271.72,271.73
27/14:49:44,272.15,272.15,272.15,272.15,272.01,271.93,271.83,271.74,271.72,271.73
27/14:49:45,272.15,272.15,272.15,272.15,272.01,271.93,271.84,271.74,271.72,271.73
27/14:49:45,272.15,272.15,272.15,272.15,272.01,271.93,271.84,271.74,271.72,271.73
27/14:49:45,272.15,272.15,272.15,272.15,272.01,271.93,271.84,271.74,271.72,271.73
27/14:49:45,272.15,272.15,272.15,272.15,272.01,271.93,271.84,271.74,271.72,271.73
27/14:49:45,272.15,272.15,272.15,272.15,272.01,271.93,271.83,271.74,271.72,271.73
27/14:49:47,272.15,272.15,272.15,272.15,272.02,271.94,271.84,271.75,271.72,271.73
27/14:49:47,272.15,272.15,272.15,272.15,272.02,271.94,271.84,271.75,271.72,271.73
27/14:49:47,272.15,272.15,272.15,272.15,272.02,271.93,271.84,271.75,271.72,271.73
27/14:49:47,272.15,272.15,272.15,272.15,272.02,271.93,271.84,271.74,271.72,271.73
27/14:49:48,272.15,272.15,272.15,272.15,272.02,271.94,271.85,271.75,271.72,271.73
27/14:49:48,272.15,272.15,272.15,272.15,272.02,271.94,271.85,271.75,271.72,271.73
27/14:49:48,272.1,272.1,272.1,272.1,272.02,271.94,271.85,271.75,271.72,271.73
27/14:49:49,272.15,272.15,272.15,272.15,272.03,271.94,271.85,271.75,271.72,271.73
27/14:49:49,272.15,272.15,272.15,272.15,272.03,271.94,271.85,271.75,271.72,271.73
